,numMages,fightLength,numPIs,numWB,semiWB,rotation,dps,igniteDps,weightedTicks,stdDev,boxPlot,igniteDrops,percentDpsIncrease,percentIgniteDpsIncrease,totalCrit
10,3,100,0,1,2,6,3163.0,794.0,21.619415125000288,198.28798974771183,"Boxplot values: 2475, 3024, 3156, 3163, 3294, 4043","Ignite Drop times on avg List(24.838158445119348, 37.61596962673385, 48.51642192987309, 59.685081414230865, 70.65546165141471, 80.86546248390984, 89.42765677912813, 95.40618053067139, 98.5361240300263, 99.68600702046668, 99.95878027293998, 99.99622429505872, 100.00013012384264)",1.0073248407643312,1.0502645502645502,0.18917445549226966
11,3,100,0,1,2,3,3142.0,758.0,20.141630575000434,185.33444549211646,"Boxplot values: 2483, 3012, 3135, 3142, 3266, 3926","Ignite Drop times on avg List(24.497216343456437, 36.546278902024575, 47.01471840086392, 57.79436855040586, 68.68506373056583, 79.14335585949912, 88.37857024912948, 94.96432318205302, 98.41994377440302, 99.68014722609087, 99.9600628806331, 99.99786983391242, 99.99994282366767, 100.00003537973762)",1.0006369426751591,1.0026455026455026,0.18917445549226966
12,3,100,0,1,2,7,3182.0,836.0,23.45852547500021,203.94339561442717,"Boxplot values: 2376, 3037, 3175, 3182, 3318, 3956","Ignite Drop times on avg List(25.30902201324686, 38.86834624667968, 50.29214309040433, 61.91870497824534, 73.09013926781842, 83.01524481568187, 90.88934082844023, 96.14488131988561, 98.79786108967899, 99.750169610996, 99.96826844718468, 99.99832752303281, 100.00021384094222)",1.0133757961783443,1.1058201058201058,0.18917445549226966
13,3,100,0,1,2,4,3139.0,756.0,20.09982133500014,185.36697570402717,"Boxplot values: 2509, 3008, 3133, 3139, 3261, 4006","Ignite Drop times on avg List(24.520864802441125, 36.64520420652272, 47.0645742047792, 57.88599260151102, 68.76983656942332, 79.2589813694392, 88.4191807359458, 94.9926465156832, 98.4486024781597, 99.67139120147084, 99.95227212470944, 99.99591609971166, 99.99996146701031, 100.00003612998748)",0.9996815286624204,1.0,0.18917445549226966
14,3,100,0,1,2,2,3097.0,739.0,19.627272060000127,182.61988532133338,"Boxplot values: 2495, 2969, 3088, 3097, 3218, 3929","Ignite Drop times on avg List(27.66354591287645, 38.700350919835735, 49.17899401173161, 60.042002589613595, 70.84100635748295, 81.22174963518387, 90.10398084043145, 96.07405028714585, 98.94262124611352, 99.81717295087167, 99.98331651011502, 99.9999247064366, 99.99987850855939, 100.00006530654164)",0.9863057324840764,0.9775132275132276,0.18917445549226966
15,3,100,0,1,2,1,3141.0,757.0,20.128310675000343,185.86476442376681,"Boxplot values: 2493, 3012, 3134, 3141, 3264, 3954","Ignite Drop times on avg List(24.479355393722543, 36.586782803631095, 47.03170612050607, 57.84382966164411, 68.65180421274985, 79.13166974314295, 88.31321024976647, 94.93844234033621, 98.4215722581536, 99.67516308836726, 99.96528987666316, 99.99880021305988, 100.00027040196629)",1.0003184713375797,1.0013227513227514,0.18917445549226966
16,3,100,0,1,2,5,3142.0,758.0,20.134748315000344,184.5623960523112,"Boxplot values: 2550, 3014, 3134, 3142, 3264, 4068","Ignite Drop times on avg List(24.415003126869408, 36.54073049926452, 46.96956914167475, 57.767615614501715, 68.56786220235472, 79.01665019011732, 88.23673958847738, 94.88797098712944, 98.41089537883892, 99.6692486737016, 99.95721220204715, 99.99686159469393, 99.99981477032537)",1.0006369426751591,1.0026455026455026,0.18917445549226966
17,3,100,0,1,2,8,3104.0,756.0,20.64852405000039,184.83452800150525,"Boxplot values: 2504, 2973, 3097, 3104, 3226, 3910","Ignite Drop times on avg List(23.31179292286318, 36.29548762340863, 46.88798297984195, 57.677558020327425, 68.53713433999503, 78.96696872910253, 88.22112309771154, 94.85613982331523, 98.38790531419836, 99.66767613154599, 99.95919948628944, 99.99711481499638, 99.99930713240651, 99.99995453418336)",0.9885350318471338,1.0,0.18917445549226966
360,3,40,2,0,2,4,3665.0,1000.0,10.404405406999967,314.9715363794684,"Boxplot values: 2607, 3447, 3646, 3665, 3857, 4954","Ignite Drop times on avg List(21.874623489324815, 31.597333346377166, 37.80160792539727, 39.789504239477736, 39.99633532251693, 40.00050089625394)",1.0002729257641922,1.001001001001001,0.25182323915098465
361,3,40,2,0,2,2,3637.0,993.0,10.301667673000097,313.7147973373115,"Boxplot values: 2619, 3417, 3615, 3637, 3832, 4913","Ignite Drop times on avg List(21.758827869249288, 31.536923708370345, 37.77512955272752, 39.786772723429166, 39.996776182074306, 40.000069597975866)",0.9926310043668122,0.993993993993994,0.25182323915098465
362,3,40,2,0,2,7,3692.0,1042.0,11.114980767000029,333.31057765037633,"Boxplot values: 2668, 3458, 3665, 3692, 3896, 4892","Ignite Drop times on avg List(22.216396070718613, 32.11558544685238, 37.95082190814247, 39.79969735311164, 39.99596908802505, 40.000319823542064)",1.00764192139738,1.043043043043043,0.25182323915098465
363,3,40,2,0,2,8,3508.0,935.0,10.058771824200015,300.2794600993055,"Boxplot values: 2506, 3302, 3491, 3508, 3695, 4987","Ignite Drop times on avg List(20.003130851311383, 30.02214967019284, 37.054193624292935, 39.605066897587164, 39.98586455566404, 40.000553941803446)",0.9574235807860262,0.935935935935936,0.25182323915098465
364,3,40,2,0,2,0,3672.0,945.0,10.529490916999947,307.5679592188373,"Boxplot values: 2663, 3457, 3650, 3672, 3863, 5098","Ignite Drop times on avg List(18.559561291271315, 28.67639550418472, 36.15954932127611, 39.39811488404966, 39.97628419840346, 40.00006636244666, 39.999909860582115)",1.0021834061135368,0.945945945945946,0.25182323915098465
365,3,40,2,0,2,5,3665.0,999.0,10.399661095999976,314.4585340064316,"Boxplot values: 2622, 3446, 3645, 3665, 3857, 4984","Ignite Drop times on avg List(21.869369418649313, 31.610475891191978, 37.83152107411736, 39.79303410246211, 39.99772721875281, 40.00029713799512)",1.0002729257641922,1.0,0.25182323915098465
366,3,40,2,0,2,3,3626.0,937.0,9.872638364600007,317.47545031075543,"Boxplot values: 2653, 3407, 3604, 3626, 3823, 4969","Ignite Drop times on avg List(19.697394728043232, 29.67387731798563, 36.718830248159215, 39.48040081631645, 39.975043937286586, 39.999788208587546)",0.9896288209606988,0.937937937937938,0.25182323915098465
367,3,40,2,0,2,1,3667.0,1001.0,10.418081003000095,312.5249498000703,"Boxplot values: 2638, 3450, 3646, 3667, 3858, 4974","Ignite Drop times on avg List(21.88379902923056, 31.617420700680242, 37.85064799204523, 39.80632393059559, 39.99830889025057, 40.00025769856559)",1.0008187772925763,1.002002002002002,0.25182323915098465
368,3,40,2,0,2,6,3680.0,1020.0,10.748223518999934,324.59990890248537,"Boxplot values: 2698, 3451, 3654, 3680, 3879, 4898","Ignite Drop times on avg List(22.035683682847363, 31.848184038268087, 37.883767387771755, 39.79623315497773, 39.99757572763104, 40.00042065191527, 40.00004833032908)",1.004366812227074,1.021021021021021,0.25182323915098465
369,3,80,1,2,1,8,3308.0,876.0,19.806215538999986,215.67049386077232,"Boxplot values: 2526, 3158, 3301, 3308, 3448, 4311","Ignite Drop times on avg List(21.823551884215536, 34.20762766919086, 45.02782717486096, 55.7404801007927, 65.75833234223853, 73.50035108944418, 77.91432643315221, 79.58060300719308, 79.95242757893517, 79.99793336626875, 79.99979514075844)",0.9752358490566038,0.95947426067908,0.16451337530700344
370,3,80,1,2,1,7,3458.0,1028.0,23.51048694500001,264.5761250408118,"Boxplot values: 2632, 3272, 3444, 3458, 3626, 4656","Ignite Drop times on avg List(25.280828015198594, 39.282281387545076, 51.1088461198937, 61.8993460174762, 70.47695313905176, 76.08832072263556, 78.8581816236006, 79.78203273389153, 79.97864763636221, 79.99930149537448, 79.99993118055943)",1.0194575471698113,1.125958378970427,0.16451337530700344
371,3,80,1,2,1,5,3392.0,914.0,19.66696227100001,231.1624380690501,"Boxplot values: 2615, 3231, 3382, 3392, 3541, 4693","Ignite Drop times on avg List(23.869881919873908, 35.75532100141226, 46.40851399798546, 57.08486568927794, 66.88846959829806, 74.22043891283795, 78.23984670109844, 79.6722810352248, 79.96710749273159, 79.99870831199216, 79.99967208741874, 80.00006331139254)",1.0,1.0010952902519168,0.16451337530700344
372,3,80,1,2,1,3,3375.0,893.0,19.892972384999997,230.94962963571768,"Boxplot values: 2583, 3213, 3363, 3375, 3523, 4576","Ignite Drop times on avg List(21.622911457191343, 33.91273233886536, 44.66236627433657, 55.43630902809735, 65.48601167006457, 73.31851095261827, 77.82673331283614, 79.52792980481216, 79.94117899850076, 79.99711376116095, 80.00004401169606)",0.9949882075471698,0.9780941949616648,0.16451337530700344
373,3,80,1,2,1,2,3359.0,903.0,19.369128954999976,232.67166329337027,"Boxplot values: 2621, 3198, 3347, 3359, 3509, 4690","Ignite Drop times on avg List(23.472114138986797, 35.38139245479688, 46.03576247927478, 56.77290562859798, 66.54681638176832, 73.98405890618898, 78.1115148630105, 79.63055714630555, 79.95591593019715, 79.99805513553088, 80.00011259689902)",0.9902712264150944,0.9890470974808324,0.16451337530700344
374,3,80,1,2,1,0,3395.0,884.0,20.297722335000028,219.66673762475074,"Boxplot values: 2655, 3243, 3386, 3395, 3536, 4604","Ignite Drop times on avg List(19.904544139113632, 32.50946844114576, 43.258962769850356, 53.94515017969018, 64.14207477500253, 72.26511405847505, 77.26524154277612, 79.35958540548042, 79.91214222643404, 79.99481822123431, 79.99991943151038, 80.00004397642127)",1.0008844339622642,0.9682365826944141,0.16451337530700344
375,3,80,1,2,1,6,3429.0,970.0,21.38656639899981,248.84362770132037,"Boxplot values: 2567, 3254, 3416, 3429, 3591, 4696","Ignite Drop times on avg List(24.55839454792447, 37.291927321322035, 48.54767615022772, 59.3890291401317, 68.74448675502914, 75.20287150894684, 78.56595092508861, 79.7274992501144, 79.96900730151752, 79.99920370450592, 79.99998564350183)",1.0109080188679245,1.0624315443592551,0.16451337530700344
376,3,80,1,2,1,4,3393.0,914.0,19.682262204000086,229.91711855911169,"Boxplot values: 2606, 3233, 3382, 3393, 3542, 4716","Ignite Drop times on avg List(23.862397169152654, 35.70639061213961, 46.32521865500393, 57.047486431138765, 66.82908782475006, 74.17969183461597, 78.22069146297339, 79.66065553714151, 79.96376896756935, 79.9983713996892, 80.00018450069537)",1.0002948113207548,1.0010952902519168,0.16451337530700344
377,3,80,1,2,1,1,3393.0,915.0,19.676377632999955,231.47937345155586,"Boxplot values: 2580, 3233, 3383, 3393, 3542, 4485","Ignite Drop times on avg List(23.8601746460654, 35.71472555872846, 46.378740996147464, 57.08334028903949, 66.8550491765198, 74.18709846531748, 78.21176514132928, 79.6587060658057, 79.9622997788831, 79.99889292584325, 80.0001565444109)",1.0002948113207548,1.0021905805038336,0.16451337530700344
378,3,100,5,0,2,8,3096.0,698.0,18.371013122000033,190.19475933788223,"Boxplot values: 2468, 2961, 3086, 3096, 3219, 4052","Ignite Drop times on avg List(20.73406077384271, 30.25974998148908, 40.65948061694108, 51.52305064635853, 62.35005534111468, 72.99438279647197, 83.08891344238228, 91.47998316003442, 96.84956186426362, 99.23693231528834, 99.88436748911245, 99.99160399739425, 100.0000459137298)",0.9822335025380712,0.9748603351955308,0.25182323915098465
379,3,100,5,0,2,1,3152.0,716.0,18.470152448000114,190.75989595409646,"Boxplot values: 2509, 3018, 3140, 3152, 3273, 4108","Ignite Drop times on avg List(22.09602028226611, 31.64627982468288, 42.01305502371255, 52.865827601063344, 63.72053728001959, 74.29431614972695, 84.24672663155931, 92.37485702745555, 97.35199555032366, 99.41696391905556, 99.92058971695538, 99.99291435457376, 99.99965194499997)",1.0,1.0,0.25182323915098465
380,3,100,5,0,2,7,3170.0,752.0,19.914916636999887,205.9130291511639,"Boxplot values: 2528, 3024, 3153, 3170, 3297, 4577","Ignite Drop times on avg List(22.339300449687414, 32.229702709767864, 42.83575968500046, 53.86204137241629, 64.83880471386925, 75.38902880717264, 85.07577116767547, 92.74899429258878, 97.43621129188777, 99.40736015355192, 99.92061160438176, 99.99456089496067, 100.00001495780246, 100.00006633450374)",1.005710659898477,1.0502793296089383,0.25182323915098465
381,3,100,5,0,2,2,3151.0,715.0,18.459208063999984,190.4229160866533,"Boxplot values: 2519, 3018, 3140, 3151, 3272, 4266","Ignite Drop times on avg List(22.098350645986006, 31.662412653000345, 42.00575853294978, 52.86211161896562, 63.721583791531195, 74.27669728353028, 84.25512877398245, 92.34475828889792, 97.32443560615319, 99.40012999994659, 99.9105770084969, 99.99168498655716, 99.99962639269522, 100.00010668660656)",0.9996827411167512,0.9986033519553073,0.25182323915098465
382,3,100,5,0,2,5,3153.0,716.0,18.48466409899997,189.71977955503556,"Boxplot values: 2519, 3020, 3141, 3153, 3274, 4113","Ignite Drop times on avg List(22.074801555422102, 31.631266510137305, 42.003500432098896, 52.86791048524518, 63.6907389678512, 74.31405391488042, 84.30387091516991, 92.37873915466247, 97.33832394847025, 99.40658812481678, 99.92188994856741, 99.99408416408814, 99.9997884686546, 100.00006471462031)",1.0003172588832487,1.0,0.25182323915098465
383,3,100,5,0,2,3,3120.0,670.0,18.447325078600016,189.57356612028457,"Boxplot values: 2500, 2986, 3109, 3120, 3240, 4079","Ignite Drop times on avg List(20.0643327470044, 29.37476881741557, 39.27698606844345, 49.9337617548962, 60.80189234183959, 71.51006933002218, 81.72447592015276, 90.42769196274278, 96.26747812853648, 99.00804755681963, 99.84255786935478, 99.98570351658837, 99.9998456149252, 100.00002303561318)",0.9898477157360406,0.935754189944134,0.25182323915098465
384,3,100,5,0,2,4,3150.0,715.0,18.437552473999965,189.39106126552898,"Boxplot values: 2461, 3017, 3140, 3150, 3270, 4195","Ignite Drop times on avg List(22.06104348151224, 31.629740888045788, 41.99609322356233, 52.84196610729907, 63.71875396700002, 74.2949022162618, 84.25877940011911, 92.38155429948894, 97.37007371463052, 99.41434113031306, 99.92276875138691, 99.99410418988954, 99.99992472530681)",0.9993654822335024,0.9986033519553073,0.25182323915098465
385,3,100,5,0,2,0,3150.0,692.0,18.76725326519989,193.66812193466797,"Boxplot values: 2499, 3014, 3141, 3150, 3274, 4225","Ignite Drop times on avg List(19.276734145571062, 28.668112011797483, 38.74293227282072, 49.45527436445335, 60.3741629680856, 71.04311687248355, 81.27742676319544, 90.07407801475198, 96.05423568302639, 98.9214312459574, 99.81698311631533, 99.98279083047105, 99.9988634960516, 99.99982948328775)",0.9993654822335024,0.9664804469273744,0.25182323915098465
386,3,100,5,0,2,6,3153.0,725.0,18.832212080000147,193.82831409461292,"Boxplot values: 2523, 3017, 3140, 3153, 3275, 4602","Ignite Drop times on avg List(22.15553167192046, 31.817725169544463, 42.1180998215496, 52.89174265698573, 63.70410683903594, 74.21585631684503, 83.99541460875494, 92.01328884685891, 97.11177736393861, 99.31280823204169, 99.90338828848543, 99.99334505205668, 99.99979646153524)",1.0003172588832487,1.0125698324022343,0.25182323915098465
693,3,40,1,2,0,5,3630.0,1017.0,10.917640118,302.18952867973013,"Boxplot values: 2662, 3419, 3611, 3630, 3819, 4865","Ignite Drop times on avg List(22.87410759933385, 33.30668920440531, 38.544811565292356, 39.88192086977502, 39.998877046636444, 40.000161190632774)",1.00027555800496,1.000984251968504,0.19044660993364013
694,3,40,1,2,0,2,3566.0,996.0,10.656243190999971,303.3542399730711,"Boxplot values: 2560, 3353, 3545, 3566, 3755, 4701","Ignite Drop times on avg List(22.563728857129817, 33.13596713709859, 38.47654293647436, 39.87491376373246, 40.00090710273877, 40.00042433446614)",0.9826398456875172,0.9803149606299212,0.19044660993364013
695,3,40,1,2,0,3,3597.0,975.0,10.93930473899997,300.65915084322074,"Boxplot values: 2622, 3385, 3571, 3597, 3778, 4957","Ignite Drop times on avg List(20.70662805555803, 31.817948612811662, 37.928440424259364, 39.74868534913786, 39.99371913296202, 40.001164942282415)",0.9911821438412786,0.9596456692913384,0.19044660993364013
696,3,40,1,2,0,8,3478.0,956.0,11.024416754999926,271.9114036568071,"Boxplot values: 2438, 3293, 3463, 3478, 3647, 4760","Ignite Drop times on avg List(20.908696836562715, 32.241248344320084, 38.208211075316335, 39.83384809353966, 39.99845961756734, 40.00042997279618)",0.9583907412510332,0.9409448818897638,0.19044660993364013
697,3,40,1,2,0,1,3629.0,1016.0,10.904815503999984,301.5843095524215,"Boxplot values: 2575, 3417, 3608, 3629, 3816, 4724","Ignite Drop times on avg List(22.827102304618712, 33.294507478394266, 38.53995709648625, 39.89534569649189, 40.00026970454616, 40.00048592213598)",1.0,1.0,0.19044660993364013
698,3,40,1,2,0,6,3652.0,1053.0,11.51587768099998,312.64203435758185,"Boxplot values: 2682, 3431, 3631, 3652, 3851, 4776","Ignite Drop times on avg List(23.122838190995047, 33.76769432046276, 38.666255350126505, 39.89288594559437, 40.001234453144384, 40.00023705391155)",1.006337834114081,1.0364173228346456,0.19044660993364013
699,3,40,1,2,0,0,3653.0,974.0,11.471180897000036,278.43784799865847,"Boxplot values: 2711, 3459, 3634, 3653, 3826, 4818","Ignite Drop times on avg List(19.037900055674346, 30.611020007162185, 37.361066847705466, 39.65934540201792, 39.99184815622549, 40.0007758956754)",1.006613392119041,0.9586614173228346,0.19044660993364013
700,3,40,1,2,0,7,3664.0,1071.0,11.964806557000038,319.2805952136082,"Boxplot values: 2709, 3438, 3642, 3664, 3867, 4759","Ignite Drop times on avg List(23.255208131519346, 34.00764599589261, 38.70270084023407, 39.88742599165666, 39.99811254734327, 40.000366586374625)",1.0096445301736017,1.0541338582677164,0.19044660993364013
701,3,40,1,2,0,4,3626.0,1014.0,10.884631207999899,301.35866123909005,"Boxplot values: 2663, 3415, 3607, 3626, 3816, 4765","Ignite Drop times on avg List(22.78998726682018, 33.227888260991584, 38.49443794678854, 39.886419506034045, 40.00126144820443, 40.00040060410506)",0.99917332598512,0.998031496062992,0.19044660993364013
702,3,60,2,1,1,7,3502.0,984.0,16.07387723699983,300.99426418958683,"Boxplot values: 2623, 3291, 3472, 3502, 3680, 4826","Ignite Drop times on avg List(23.163894818257006, 34.75259205791707, 44.648550845287836, 53.042351488474374, 58.05281835523719, 59.718229398983674, 59.985730244175635, 59.999936794785164, 60.00000957517319)",1.0118462872002312,1.074235807860262,0.21899516478409597
703,3,60,2,1,1,2,3443.0,912.0,14.322230736000016,266.25493409575097,"Boxplot values: 2530, 3258, 3426, 3443, 3607, 5007","Ignite Drop times on avg List(22.36225796301384, 32.99667311248551, 43.12790671096777, 52.2282975583565, 57.860504808917575, 59.70633442716255, 59.987827744624774, 59.99972333004213)",0.9947991909852644,0.9956331877729258,0.21899516478409597
704,3,60,2,1,1,0,3457.0,871.0,14.525708720599926,259.5394764384961,"Boxplot values: 2621, 3275, 3440, 3457, 3623, 4873","Ignite Drop times on avg List(18.97300435897747, 29.720404884381047, 39.88998104436396, 49.58271564459542, 56.43619269760257, 59.320797469812945, 59.93942063318265, 59.999417235014924, 60.00003080898797)",0.9988442646633922,0.9508733624454148,0.21899516478409597
705,3,60,2,1,1,4,3461.0,916.0,14.417840524999932,264.6533529028672,"Boxplot values: 2612, 3278, 3444, 3461, 3625, 4955","Ignite Drop times on avg List(22.44470300387348, 33.036882928711755, 43.081905841426874, 52.241916151790235, 57.840661223274566, 59.705705302883814, 59.988998931635244, 60.00054380323267)",1.0,1.0,0.21899516478409597
706,3,60,2,1,1,3,3430.0,865.0,13.782546463399921,266.4665988113005,"Boxplot values: 2512, 3244, 3412, 3430, 3597, 4983","Ignite Drop times on avg List(20.09440264032873, 30.805150796531375, 40.87973495147672, 50.23014415893952, 56.68452295885264, 59.351145278738535, 59.93597581575996, 59.99728019204287, 59.99985848617602)",0.9910430511412888,0.9443231441048034,0.21899516478409597
707,3,60,2,1,1,1,3461.0,916.0,14.413861396000009,264.98334615870795,"Boxplot values: 2622, 3277, 3443, 3461, 3625, 4993","Ignite Drop times on avg List(22.418366567507075, 33.06647550378576, 43.093769013459436, 52.19393067860703, 57.83585874414588, 59.71320485175514, 59.98905946664772, 60.000199969650225, 60.00008230411329)",1.0,1.0,0.21899516478409597
708,3,60,2,1,1,5,3464.0,919.0,14.4648953350001,266.40091297804133,"Boxplot values: 2590, 3277, 3446, 3464, 3630, 5043","Ignite Drop times on avg List(22.474749576510273, 33.1356348398055, 43.199761254594705, 52.25770483978732, 57.85196627908843, 59.715077200126395, 59.985518579966666, 60.00042050096324)",1.000866801502456,1.0032751091703056,0.21899516478409597
709,3,60,2,1,1,6,3480.0,946.0,15.15103534999991,283.20390295955787,"Boxplot values: 2621, 3281, 3457, 3480, 3649, 4887","Ignite Drop times on avg List(22.75519605228044, 33.75651345095197, 43.746781283824276, 52.46622218464738, 57.85633475899921, 59.71186116795138, 59.98895773054694, 60.00002806474794)",1.0054897428488876,1.032751091703057,0.21899516478409597
710,3,60,2,1,1,8,3345.0,862.0,13.961642197800064,252.68379221089245,"Boxplot values: 2539, 3167, 3331, 3345, 3507, 4641","Ignite Drop times on avg List(20.322343792327743, 30.956772206303878, 41.235973555204566, 50.76437374894486, 57.08246088076014, 59.5079158215611, 59.958421971934, 59.99988476184496, 60.00015809633201)",0.9664836752383704,0.9410480349344978,0.21899516478409597
1143,3,40,1,1,0,7,3514.0,966.0,10.43989991000001,310.0404833382345,"Boxplot values: 2584, 3293, 3490, 3514, 3707, 4683","Ignite Drop times on avg List(21.30273706624829, 32.39630170923793, 38.08523753089694, 39.79329387934511, 39.99644672801798, 40.00009670283044, 40.000075456381275)",1.0091901206203329,1.0522875816993464,0.25351669216657596
1144,3,40,1,1,0,3,3458.0,882.0,9.500334579999997,292.1169709822895,"Boxplot values: 2571, 3254, 3431, 3458, 3632, 4722","Ignite Drop times on avg List(19.11025676968234, 30.195440599772258, 37.13674253225616, 39.60454089167459, 39.98386209597958, 40.00069614544034)",0.9931074095347502,0.9607843137254902,0.25351669216657596
1145,3,40,1,1,0,2,3424.0,901.0,9.413044806000007,293.3716996193248,"Boxplot values: 2495, 3216, 3401, 3424, 3604, 4708","Ignite Drop times on avg List(20.96709369439493, 31.690844260819997, 37.84995936770698, 39.79427708879952, 40.001426742626464, 40.00011511150663)",0.983342906375646,0.9814814814814816,0.25351669216657596
1146,3,40,1,1,0,1,3482.0,918.0,9.612052944999991,294.69428813905813,"Boxplot values: 2553, 3277, 3459, 3482, 3664, 4707","Ignite Drop times on avg List(21.04471185474854, 31.75703241178578, 37.88690230347437, 39.799956979438036, 39.99746041777922, 40.000393021073286)",1.0,1.0,0.25351669216657596
1147,3,40,1,1,0,0,3527.0,898.0,9.994307333999954,281.84414705760526,"Boxplot values: 2641, 3329, 3507, 3527, 3701, 4808","Ignite Drop times on avg List(17.57083856899442, 28.90147848357745, 36.44919293232497, 39.45735086043397, 39.98163094683785, 40.001342772339)",1.0129236071223435,0.9782135076252724,0.25351669216657596
1148,3,40,1,1,0,4,3484.0,919.0,9.617957877000002,293.7400737293028,"Boxplot values: 2626, 3278, 3461, 3484, 3664, 4704","Ignite Drop times on avg List(21.07930760731916, 31.76719580179081, 37.87757960818994, 39.80196358784347, 39.9993052448269, 40.000249848020346)",1.0005743825387707,1.0010893246187365,0.25351669216657596
1149,3,40,1,1,0,8,3344.0,869.0,9.557370767999931,272.3677339315057,"Boxplot values: 2464, 3155, 3328, 3344, 3516, 4788","Ignite Drop times on avg List(19.31923469821018, 30.628702633026585, 37.47870842663797, 39.727400105799155, 39.9956216031975, 40.0006020058933, 40.00004244220658)",0.9603676048248132,0.9466230936819172,0.25351669216657596
1150,3,40,1,1,0,6,3511.0,957.0,10.226948941000147,308.92722459291883,"Boxplot values: 2609, 3291, 3484, 3511, 3699, 4702","Ignite Drop times on avg List(21.332438270646787, 32.295666418343394, 38.081144821904125, 39.8103823394575, 39.99957666426958, 40.000108682796345)",1.008328546812177,1.042483660130719,0.25351669216657596
